timestamp_position,lon,lat,speed,course,marked_value,dbscan_label
2018-10-21 09:06:00,23.675256666666666,37.79673833333333,12.7,333.6,0,0
2018-10-21 09:10:00,23.669778901990526,37.806144145669954,9.72423227740907,,0,0
2018-10-21 09:20:00,23.657886172370063,37.82664395572124,7.59111857690294,,0,0
2018-10-21 09:30:00,23.64304922660728,37.840832632771026,7.0857984288517075,,0,0
2018-10-21 09:40:00,23.619764447409644,37.850691459595595,7.466539357630442,,0,0
2018-10-21 09:50:00,23.5969035689992,37.8608161856418,6.534106189424493,,0,0
2018-10-21 10:00:00,23.57972090074353,37.86956567811839,4.9984127978692525,,0,0
2018-10-21 10:10:00,23.566971876806228,37.87572344538682,3.7166133754872916,,0,0
2018-10-21 10:20:00,23.5584162088209,37.88012904672948,2.568494716062,,0,0
2018-10-21 10:30:00,23.553793598650575,37.88174086004994,1.0285850303929247,,0,1
2018-10-21 10:40:00,23.55277182097117,37.88129055298553,0.5032976072463997,,0,0
2018-10-21 10:50:00,23.55212643112693,37.88087467922328,0.32401623588366135,,0,0
2018-10-21 11:00:00,23.55156230312731,37.88069108966464,0.23592100594027188,,0,0
2018-10-21 11:10:00,23.5509024902183,37.88087605793059,0.20742936984769123,,0,0
2018-10-21 11:20:00,23.550209573767454,37.88113375383658,0.1912442431230762,,0,1
2018-10-21 11:30:00,23.54974617813453,37.88126444547441,0.16114573101907698,,1,1
2018-10-21 11:40:00,23.549722455555504,37.88144677914384,0.11691139301126231,,1,1
2018-10-21 11:50:00,23.549915378376618,37.881622293351896,0.10193777642235596,,1,1
2018-10-21 12:00:00,23.549922157326435,37.881682772686425,0.09016754478646091,,1,1
2018-10-21 12:10:00,23.549826053760334,37.88171297408709,0.0615486104947795,,1,1
2018-10-21 12:20:00,23.549780546766712,37.88170592739658,0.01881855067679476,,1,1
2018-10-21 12:30:00,23.54982220987091,37.88170905769169,0.00822154233102068,,1,1
2018-10-21 12:40:00,23.54987605951271,37.88170322578496,0.011642777995356264,,1,1
2018-10-21 12:50:00,23.549914094873905,37.881713244350905,0.031687675502160596,,1,1
2018-10-21 13:00:00,23.549897572585248,37.88182123514007,0.07113857316998612,,1,1
2018-10-21 13:10:00,23.549836930851335,37.88191502643275,0.061520242726800775,,1,1
2018-10-21 13:20:00,23.54983619767795,37.882007312569115,0.020672261579184732,,1,1
2018-10-21 13:30:00,23.5498662459477,37.88208326529249,0.015052354343264645,,1,1
2018-10-21 13:40:00,23.549853498305794,37.88210083991697,0.035072506173136536,,1,1
2018-10-21 13:50:00,23.549765002165863,37.88198221687258,0.08093242364626399,,1,1
2018-10-21 14:00:00,23.549715805699872,37.881826583832364,0.0946266158524766,,1,1
2018-10-21 14:10:00,23.54970620923125,37.881888710879124,0.09860675589219221,,1,1
2018-10-21 14:20:00,23.549551124833126,37.88202322271998,0.09964216524548138,,1,1
2018-10-21 14:30:00,23.54938150547265,37.88193444752895,0.1007381680954324,,1,1
2018-10-21 14:40:00,23.54938898648957,37.88175912930997,0.10378788558033968,,1,1
2018-10-21 14:50:00,23.54949305455831,37.88171528829004,0.11169409921713774,,1,1
2018-10-21 15:00:00,23.549459637686898,37.8815943283246,0.139368388859765,,1,1
2018-10-21 15:10:00,23.5494975585121,37.88104858655983,0.201440808355732,,1,1
2018-10-21 15:20:00,23.550006626351042,37.88068291078006,0.1306879578369228,,1,1
2018-10-21 15:30:00,23.549797685365895,37.88079521699142,0.10880594155017037,,1,1
2018-10-21 15:40:00,23.549707589975306,37.88083901715165,0.10237955414890645,,1,1
2018-10-21 15:50:00,23.549760622790988,37.880710564155066,0.10088189676692252,,1,1
2018-10-21 16:00:00,23.549890489984655,37.880624413566416,0.10093426292615217,,1,1
2018-10-21 16:10:00,23.54980116877442,37.880632142229416,0.10174850623096426,,1,1
2018-10-21 16:20:00,23.550056666666666,37.88045833333333,0.1,113.6,1,1
2018-10-21 16:30:00,23.54975333333333,37.88074666666667,0.1,329.4,1,1
2018-10-21 16:40:00,23.549876666666666,37.88062,0.2,123.8,1,1
2018-10-21 16:50:00,23.54980833333333,37.88066666666667,0.1,310.8,1,1
2018-10-21 17:00:00,23.54985666666667,37.88057666666667,0.2,119.6,1,1
2018-10-21 17:10:00,23.55002833333333,37.88049333333333,0.2,320.5,1,1
2018-10-21 17:20:00,23.549805,37.88059333333333,0.2,110.7,1,1
2018-10-21 17:30:00,23.55005333333333,37.880433333333336,0.2,278.3,1,1
2018-10-21 17:40:00,23.54981,37.88063833333333,0.1,326.7,1,1
2018-10-21 17:50:00,23.549733411995394,37.880745583997694,0.13258950399938757,,1,1
2018-10-21 18:00:00,23.55004359244925,37.88071068702955,0.1865880924677209,,1,1
2018-10-21 18:10:00,23.550143383117884,37.88092913768847,0.38631058722733913,,1,1
2018-10-21 18:20:00,23.551523228726165,37.88140932524414,0.46317263971348577,,0,0
2018-10-21 18:30:00,23.5515463455764,37.881912567640775,0.7797985626741328,,0,1
2018-10-21 18:40:00,23.550608054205334,37.881549418286426,2.0643675604801057,,0,0
2018-10-21 18:50:00,23.5585447473825,37.87440029788454,5.640548144652943,,0,0
2018-10-21 19:00:00,23.577410110441694,37.86261160614859,7.69646446397661,,0,0
2018-10-21 19:10:00,23.595213071178414,37.842150845985145,10.467312198728113,,0,0
2018-10-21 19:20:00,23.615677954065948,37.814399224958024,11.768712801764323,,0,0
2018-10-21 19:30:00,23.63589514718207,37.78362362119881,12.214270070567053,,0,0
2018-10-21 19:40:00,23.65473910721634,37.75205303477405,12.309679746033838,,0,0
