timestamp_position,lon,lat,speed,course,marked_value,dbscan_label
2019-02-05 07:31:00,14.323866666666667,40.8011,0.1,351.0,1,1
2019-02-05 07:40:00,14.324104552213175,40.80107701710192,0.08097249304765937,,1,1
2019-02-05 07:50:00,14.324409991262623,40.8008051401503,0.013277220785620908,,1,1
2019-02-05 08:00:00,14.324983333333336,40.80028333333333,0.0,133.0,1,1
2019-02-05 08:10:00,14.324308204468506,40.80051814271131,0.07724982943663544,,1,1
2019-02-05 08:20:00,14.324090374528286,40.800671869768514,0.07881933843901456,,1,1
2019-02-05 08:30:00,14.323999867256013,40.80077382258878,0.07648470370962551,,1,1
2019-02-05 08:40:00,14.323987737009707,40.800734169216206,0.09809383778940989,,1,1
2019-02-05 08:50:00,14.324032478122808,40.801048054662694,0.11989922246996226,,1,1
2019-02-05 09:00:00,14.324057131635792,40.80147131097614,0.14496033860163254,,1,1
2019-02-05 09:10:00,14.323801464466674,40.80157141925879,0.16460215283006205,,1,1
2019-02-05 09:20:00,14.324044381713543,40.8009827011926,0.1705879511250012,,1,1
2019-02-05 09:30:00,14.324335039449657,40.800368974870494,0.179869347578322,,1,1
2019-02-05 09:40:00,14.324325239723594,40.80032378532937,0.2142942747903566,,1,1
2019-02-05 09:50:00,14.324523029438083,40.80050330904629,0.25170170770505557,,1,1
2019-02-05 10:00:00,14.32443113645776,40.80094253833686,0.27309174018472604,,1,1
2019-02-05 10:10:00,14.32434900587953,40.80227131919476,0.319686043130906,,1,0
2019-02-05 10:20:00,14.324930969186497,40.80210841415272,0.3454225566655161,,1,1
2019-02-05 10:30:00,14.32549706288551,40.80138116472817,0.3544491280764756,,1,1
2019-02-05 10:40:00,14.32535,40.79995,0.3,270.0,1,1
2019-02-05 10:50:00,14.324693452127024,40.800162056956246,0.29490561224681927,,1,1
2019-02-05 11:00:00,14.324490425692582,40.80127602852861,0.32994514824064836,,1,1
2019-02-05 11:10:00,14.324961497045313,40.80221708584893,0.34120878871478866,,1,1
2019-02-05 11:20:00,14.325581517595822,40.802296862089065,0.33337919817262407,,1,1
2019-02-05 11:30:00,14.325861805137404,40.80149157449087,0.3358422749411952,,1,1
2019-02-05 11:40:00,14.325450791210868,40.80084302482149,0.32469735133431643,,1,1
2019-02-05 11:50:00,14.324642978360114,40.80045364040009,0.3085159081133835,,1,1
2019-02-05 12:00:00,14.324411791640587,40.8014563405573,0.32865642656167043,,1,1
2019-02-05 12:10:00,14.325076515125351,40.8020873307536,0.3201759652377715,,1,1
2019-02-05 12:20:00,14.325309656050043,40.802270103034054,0.31379485807706836,,1,1
2019-02-05 12:30:00,14.32518963687674,40.80223388139158,0.32127066449977487,,1,1
2019-02-05 12:40:00,14.3258,40.803,0.3,136.0,1,1
2019-02-05 12:50:00,14.325635170958458,40.801235391663155,0.43647213378016486,,1,1
2019-02-05 13:00:00,14.325648611980428,40.80054610624617,0.37461503880597735,,1,1
2019-02-05 13:10:00,14.3257,40.79995,0.2,16.0,1,1
2019-02-05 13:20:00,14.324775089783062,40.80026303499797,0.26372699171417563,,1,1
2019-02-05 13:30:00,14.32482501970557,40.80052762161384,0.2787850583317846,,1,1
2019-02-05 13:40:00,14.324957569287319,40.801060961673834,0.2733641855026719,,1,1
2019-02-05 13:50:00,14.325268930790555,40.80133682474189,0.2804482659063754,,1,1
2019-02-05 14:00:00,14.325933333333333,40.801033333333336,0.4,101.0,1,1
2019-02-05 14:10:00,14.327292620698962,40.801580693610774,0.34073254510446527,,1,1
2019-02-05 14:20:00,14.32695928978769,40.80254793188299,0.31408452711007967,,1,1
2019-02-05 14:30:00,14.326509089518813,40.80301353454888,0.2681619712688966,,1,1
2019-02-05 14:40:00,14.326394480478136,40.803016978967705,0.22768218207521596,,1,1
2019-02-05 14:50:00,14.32618135674359,40.803015582768225,0.19748021926391007,,1,1
2019-02-05 15:00:00,14.326154778870094,40.80285525804703,0.19729384467982247,,1,1
2019-02-05 15:10:00,14.327097407146942,40.80257953329862,0.238289972485558,,1,1
2019-02-05 15:20:00,14.327484987503695,40.80173015518179,0.24270011945226283,,1,1
2019-02-05 15:30:00,14.327306288352437,40.801037850997346,0.23788337073052154,,1,1
2019-02-05 15:40:00,14.327034120630952,40.80083130340657,0.28032579400781193,,1,1
2019-02-05 15:50:00,14.327005666983919,40.80074075526248,0.3951725925217673,,1,1
2019-02-05 16:00:00,14.326806067762549,40.800595613933965,0.5644227309763129,,1,1
2019-02-05 16:10:00,14.32693207289598,40.80110137096659,0.8820114236825354,,1,1
2019-02-05 16:20:00,14.327197620012942,40.8018860712996,1.2631722918357002,,1,1
2019-02-05 16:30:00,14.326979842990038,40.80230753404666,1.8450422854366302,,1,1
2019-02-05 16:40:00,14.326449770382574,40.801953021088885,3.0099635839845487,,1,0
2019-02-05 16:50:00,14.323611408888848,40.79976320257514,5.1735589171705865,,0,0
2019-02-05 17:00:00,14.311733333333333,40.7884,10.2,214.0,0,0
2019-02-05 17:10:00,14.288089365120443,40.76233703676795,10.224363307669591,,0,0
2019-02-05 17:20:00,14.260969163846708,40.73377454610982,11.361415338241638,,0,0
2019-02-05 17:30:00,14.233623380812608,40.705275543693176,11.933271210769638,,0,0
2019-02-05 17:40:00,14.206004003267466,40.67672997247127,12.224238257782543,,0,0
2019-02-05 17:50:00,14.178569820820304,40.648679636790476,12.432450895190918,,0,0
2019-02-05 18:00:00,14.152297117553486,40.621395416269905,12.57433506262724,,0,0
2019-02-05 18:10:00,14.124265614291103,40.59148453912542,12.602157016646117,,0,0
