timestamp_position,lon,lat,speed,course,marked_value,dbscan_label
2018-03-10 02:30:00,-5.355174683016352,36.11412289100808,0.0910852578324631,,1,1
2018-03-10 02:40:00,-5.355271960197544,36.11405306049867,0.07972049688930244,,1,1
2018-03-10 02:50:00,-5.355243333333333,36.114095,0.0,245.8,1,1
2018-03-10 03:00:00,-5.355014883910062,36.11411937007204,0.0812188569288017,,1,1
2018-03-10 03:10:00,-5.354928763788658,36.11413564279247,0.1013297218825331,,1,1
2018-03-10 03:20:00,-5.355070150810819,36.11413274054643,0.12159804394503257,,1,1
2018-03-10 03:30:00,-5.355446683626383,36.11413416676586,0.1446591493229764,,1,1
2018-03-10 03:40:00,-5.356112722002947,36.11433077690186,0.12975882592406443,,1,1
2018-03-10 03:50:00,-5.3563268781494795,36.11448183205841,0.13479649697380128,,1,1
2018-03-10 04:00:00,-5.356340946364689,36.1145015702983,0.16241872797491003,,1,1
2018-03-10 04:10:00,-5.356503811901091,36.11471532375253,0.22794987878043493,,1,1
2018-03-10 04:20:00,-5.356731035424813,36.11540402794731,0.2976594586621928,,1,0
2018-03-10 04:30:00,-5.3566069416055635,36.11651939950508,0.30254052591184644,,1,1
2018-03-10 04:40:00,-5.356443127111775,36.11671142888217,0.24898228009454132,,1,1
2018-03-10 04:50:00,-5.356132156048467,36.116827560577875,0.2257008925446808,,1,1
2018-03-10 05:00:00,-5.356129623128924,36.11696241562592,0.2158177975778806,,1,1
2018-03-10 05:10:00,-5.355819082357018,36.117110836290784,0.21558726009185628,,1,1
2018-03-10 05:20:00,-5.355134211110255,36.11711482095177,0.2029451807790731,,1,1
2018-03-10 05:30:00,-5.354636680318827,36.11678879492939,0.15289854277439352,,1,1
2018-03-10 05:40:00,-5.354294889008885,36.116566299213694,0.13924919543018724,,1,1
2018-03-10 05:50:00,-5.353988633614334,36.116183461591056,0.15218608809239656,,1,1
2018-03-10 06:00:00,-5.3537844702124575,36.11575154201737,0.1452778770492744,,1,1
2018-03-10 06:10:00,-5.353747658686337,36.11552399392946,0.1414500884518302,,1,1
2018-03-10 06:20:00,-5.353859757247858,36.115465271900376,0.16155164998847105,,1,1
2018-03-10 06:30:00,-5.354014157514994,36.11530734790421,0.20766252058704493,,1,1
2018-03-10 06:40:00,-5.354053258414735,36.115284455168435,0.2552218786274194,,1,1
2018-03-10 06:50:00,-5.354096388989835,36.115146686838926,0.3442614184229781,,1,1
2018-03-10 07:00:00,-5.354167595983953,36.115124699415254,0.5818624048750834,,1,1
2018-03-10 07:10:00,-5.35405736401608,36.115264330378004,1.1203068349125465,,1,1
2018-03-10 07:20:00,-5.3541969435494945,36.115481264769734,2.146743153963104,,1,1
2018-03-10 07:30:00,-5.357950781536898,36.11454985757559,4.42414667495572,,0,0
2018-03-10 07:40:00,-5.363225007623472,36.10709194423847,7.8415996786366655,,0,0
2018-03-10 07:50:00,-5.3386335310314355,36.093302147792244,11.364133758380351,,0,0
2018-03-10 08:00:00,-5.288323195007614,36.091481434529584,13.203819018993332,,0,0
2018-03-10 08:10:00,-5.238611875835773,36.08512440850881,14.051131195342194,,0,0
2018-03-10 08:20:00,-5.188282340688016,36.07878428067212,14.391662151085152,,0,0
2018-03-10 08:30:00,-5.138304235515422,36.07357651944569,14.46228545065296,,0,0
2018-03-10 08:40:00,-5.089477508622067,36.06717891190123,14.493707738773592,,0,0
2018-03-10 08:50:00,-5.040830519252345,36.06065529333557,14.505617941910858,,0,0
2018-03-10 09:00:00,-4.99053303924556,36.057170152495836,14.63024001798046,,0,0
2018-03-10 09:10:00,-4.939787854802004,36.055485453256665,14.587632655804025,,0,0
2018-03-10 09:20:00,-4.889688827844127,36.05391704888783,14.564817640514883,,0,0
2018-03-10 09:30:00,-4.840298113233159,36.05058163685484,14.62923506769595,,0,0
2018-03-10 09:40:00,-4.792850156477412,36.0503452797032,14.63600941025339,,0,0
2018-03-10 09:50:00,-4.741058822911321,36.055418109642694,14.645558875287477,,0,0
2018-03-10 10:00:00,-4.690129925516579,36.06077696772786,14.64583291987521,,0,0
2018-03-10 10:10:00,-4.6426404017847,36.06787445682433,14.614733320228485,,0,0
